lexrank,lexrank,text-davinci-003,text-davinci-003,bertscore,bertscore,simcse,simcse,gptpmi,gptpmi,perplexity,perplexity,rouge1,rouge1
ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap
0.8065735963827293,0.625,0.6258579331585751,0.2435897435897435,0.5249810332008935,0.3333333333333333,0.4556051495874605,0.2666666666666666,0.4911492931622971,0.2777777777777778,0.778842958530688,0.5833333333333334,0.5758538574329609,0.3611111111111111
0.6172090891751052,0.1428571428571428,0.8668485121058476,0.5,0.9347606084553106,1.0,0.9999999999999998,1.0,0.9588705050561064,1.0,0.9667368023332223,1.0,0.920852749584817,1.0
0.9556956695617674,1.0,0.6959855828742507,0.3333333333333333,0.9050405422041714,0.7,0.6176375843850714,0.375,0.5101835950558088,0.2159090909090909,0.7793910813703475,0.625,0.764119794265458,0.3333333333333333
0.8354571185928732,0.45,0.7303010911809668,0.1666666666666666,0.9443385230176254,0.6666666666666666,0.9598686537610828,0.8333333333333333,0.9598686537610828,0.8333333333333333,0.7739919566309269,0.5833333333333334,0.9594267454059108,0.75
0.592995619425301,0.2,0.7674615490020864,0.3333333333333333,0.9726097514324384,1.0,0.7865048891265762,0.5,0.7702513179463629,0.5,0.7702513179463629,0.5,0.7678010509918094,0.5
0.9060254355346824,0.8055555555555556,0.8194270280062367,0.6388888888888888,0.732828620477791,0.6388888888888888,0.6797310500037654,0.5333333333333333,0.6045093387918964,0.3888888888888888,0.7709361743581604,0.5380952380952381,0.6797310500037654,0.5333333333333333
0.9522357846460808,0.75,0.8523571010814843,0.5,0.955249862896254,1.0,0.9583179484464872,0.8333333333333333,0.9055999563376376,1.0,0.96173237363963,1.0,0.955249862896254,1.0
0.8065735963827294,0.625,1.0,1.0,0.7788429585306881,0.5833333333333334,0.8065735963827294,0.625,0.4574945261898617,0.25,0.8065735963827294,0.625,0.8071479815135957,0.5714285714285714
0.3447702602206779,0.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,0.3868528072345416,0.2,1.0,1.0,1.0,1.0
0.9238234526386416,0.6325757575757576,0.9386177377681028,0.6394230769230769,0.9529236999855047,0.8333333333333333,0.983200432020955,0.95,0.7603099102496373,0.4303571428571429,0.9048544601727624,0.6451048951048951,0.956228055965276,0.9166666666666666
0.6052602440527058,0.4166666666666666,0.85456091060398,0.6,0.6934264036172708,0.5833333333333333,0.8772153153380493,0.75,0.5012658353418871,0.325,1.0,1.0,1.0,1.0
0.6260605181656205,0.4111111111111111,0.8266334343581105,0.5444444444444444,0.9333691599462264,0.8666666666666667,0.9890862835774268,1.0,0.6402629800203022,0.4428571428571428,0.9008378894458364,0.7666666666666666,0.930376917244786,0.8666666666666667
0.8138934040228791,0.5,0.7245954303199581,0.3333333333333333,0.8738544513352422,0.6111111111111112,0.8542655807851415,0.75,0.6946338455546079,0.5,0.9496879286424864,1.0,0.883565964590302,0.7
0.8792872118748393,0.5888888888888889,0.8369988754412778,0.5555555555555556,0.9656575943683696,0.8333333333333333,0.9803186831007702,0.9166666666666664,0.841696508060441,0.5694444444444444,0.8989737342728591,0.7777777777777777,0.9777242507697852,0.8666666666666667
0.7122630665145961,0.5888888888888889,1.0,1.0,0.9060254355346824,0.8055555555555556,0.9060254355346824,0.8055555555555556,0.6546154994739983,0.4761904761904761,0.8451850618939636,0.6666666666666666,0.9060254355346824,0.8055555555555556
0.7240403122102619,0.225,0.8346212906453472,0.6111111111111112,0.8723209832622665,0.8333333333333333,0.910553733092568,0.8333333333333333,0.8629780729302489,0.625,0.8047610552253999,0.625,0.8800259468372634,0.8333333333333333
0.6646381472914735,0.3409090909090909,0.7186541629437336,0.3095238095238095,0.9128781396400238,0.75,0.9006885985546433,0.7,0.848786066474679,0.625,0.8880496890923362,0.8333333333333333,0.8494227639719961,0.6111111111111112
0.4372666890489927,0.25,0.5928497708295773,0.25,0.6433224083306326,0.5,0.6150170646154386,0.5,0.6063228553749076,0.5,0.3752045980473074,0.125,0.6150170646154386,0.5
0.4306241163865671,0.225,0.6373226474660763,0.2857142857142857,1.0,1.0,0.8503449055347547,0.7,1.0,1.0,0.8065735963827294,0.625,0.8503449055347547,0.7
0.7135424688095712,0.6,0.6998987969789094,0.4444444444444444,0.928105230352664,0.7611111111111111,0.9122573340795388,0.7182539682539683,0.6082060933656611,0.4012896825396825,0.8395857292080589,0.6527777777777778,0.9114331367636788,0.7986111111111112
0.8043696712992039,0.5694444444444444,0.9515626919667431,0.7777777777777778,0.8641247131707139,0.6805555555555556,0.9340184322727384,0.8333333333333333,0.6515750029602766,0.4444444444444444,0.8928562448266799,0.8333333333333333,0.9363011806160378,0.8333333333333333
0.6993633482078959,0.5902777777777777,0.8254456732430667,0.5928571428571427,0.7794108260864491,0.6845238095238095,0.9253578388443312,0.8875,0.8958751041862245,0.8875,0.9018847270071064,0.7708333333333333,0.887272129428946,0.8928571428571428
0.8441611102025929,0.6428571428571428,0.6002583592533871,0.2361111111111111,0.8315546295836226,0.6666666666666666,0.8772153153380492,0.75,0.6052602440527058,0.4166666666666666,0.5714285040141095,0.3611111111111111,0.8772153153380492,0.75
0.4857911412234791,0.3015873015873015,0.8694036722889056,0.75,0.9764717729212656,0.9166666666666664,0.9098158578127802,0.8055555555555556,0.5808725335914485,0.4027777777777778,1.0,1.0,0.8757412141153033,0.7555555555555555
0.8228161187903088,0.6361111111111111,0.727789423580418,0.4325396825396825,0.9214428238010014,0.775,0.9284510954721268,0.8166666666666667,0.8846412450046344,0.69375,0.7925622531877775,0.7019230769230769,0.8633306325015413,0.6547619047619048
0.8110602454373141,0.5284090909090909,0.8633250832977474,0.5714285714285714,0.9920333026431007,1.0,0.9896002894188204,0.95,0.8948895381453158,0.7182539682539683,0.9513741760898802,0.8125,0.9138601109571682,0.7470238095238095
0.3966505618848777,0.125,0.7923786423024659,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.9091417955461736,1.0,1.0,1.0
0.5697222754831124,0.1666666666666666,0.705495970866746,0.25,0.7967075809905065,0.5,0.9639404333166534,1.0,0.5950427489208391,0.2,0.91311732856428,1.0,0.7967075809905065,0.5
0.5802792108518124,0.375,0.78532085947766,0.5,0.5437713091520254,0.3666666666666667,0.9999999999999998,1.0,0.6052602440527058,0.4166666666666666,0.9999999999999998,1.0,0.8065735963827291,0.5833333333333333
0.9246860029741436,0.8303571428571428,0.8370366462198582,0.5714285714285714,0.9893674056240176,1.0,0.9878850399223028,1.0,0.9314901750408844,0.8409090909090909,0.93185749026343,0.7784090909090909,0.9715970568729296,0.95
0.7989761192356074,0.5833333333333333,0.7548533880383773,0.2678571428571428,0.9396440613358616,0.75,0.9560382488548,0.8333333333333333,0.8644933308470929,0.6111111111111112,0.8261073955315781,0.5909090909090909,0.9253024428993089,0.7
0.6782449342210227,0.125,0.8631372116747241,0.5,0.9999999999999998,1.0,0.9803285785733432,1.0,0.9093674238989166,1.0,0.9311741841430732,1.0,0.9891846183598808,1.0
0.4394809365170496,0.1428571428571428,0.7920532240165105,0.3333333333333333,1.0,1.0,0.983218440868748,1.0,0.983218440868748,1.0,0.8690767057653299,1.0,0.924133208028394,1.0
0.3864271914409344,0.1111111111111111,0.705495970866746,0.25,0.9091417955461736,1.0,0.944847956559586,1.0,0.9091417955461736,1.0,0.9639404333166534,1.0,0.9058464496821222,1.0
0.6973180732318198,0.5,0.9638685863527584,1.0,0.8935349950641011,0.75,0.9815720279306078,1.0,0.8553111292820462,0.75,0.8813367087448152,0.8333333333333333,0.9119629671334932,0.8333333333333333
0.6650658901530444,0.45,0.8572270254209368,0.35,0.9021505423626794,0.6428571428571428,0.9396440613358616,0.75,0.9006538235620357,0.6666666666666666,0.8508007346057476,0.625,0.9194005830486266,0.6666666666666666
0.958215901994261,1.0,0.8073547964628058,0.6666666666666666,0.6279337895141918,0.3928571428571428,0.6167197972148482,0.45,0.4043996167300568,0.1833333333333333,0.9501559286646794,1.0,0.8608542892333505,0.6666666666666666
0.6681957084746819,0.5833333333333333,0.7430187592363762,0.4,0.9725044904464194,0.8333333333333333,0.9725044904464194,0.8333333333333333,0.5412432643303713,0.2916666666666666,0.9433883681321764,0.75,0.9433883681321764,0.75
0.6888853050361619,0.5317460317460317,0.8219501918720851,0.6944444444444444,0.876486374384398,0.7777777777777777,0.8575476669609237,0.8666666666666667,0.6279771502926162,0.4583333333333333,0.8757412141153033,0.7555555555555555,0.86013962778462,0.7222222222222222
0.5583663834639362,0.25,0.6039376793806444,0.1111111111111111,0.8288888747874036,0.5,0.8821211986607034,0.5,0.8115169143912432,0.5,1.0,1.0,0.8185713843893823,0.5
0.5805078709398304,0.3333333333333333,0.9074747423469344,0.3333333333333333,0.9778585125241056,1.0,0.9778585125241056,1.0,0.4565292103680475,0.25,0.4829021439480985,0.1111111111111111,0.9360403422435029,1.0
1.0,1.0,0.9082188667760582,0.5,0.9015321778795036,1.0,0.932295706899544,1.0,0.9198663412869807,1.0,0.8330021594047232,1.0,0.9117865204257836,1.0
0.806814988837398,0.1,0.7696676930144734,0.5,0.8300325542600953,1.0,0.8743607766210972,1.0,0.9042969565451976,1.0,0.8800203414763755,1.0,0.9006455533546807,1.0
0.6467622869716523,0.3484848484848485,0.976935598446988,1.0,0.905479763771732,0.7916666666666666,0.7141191781641123,0.5888888888888889,0.551769213070095,0.3055555555555556,0.6468494772151977,0.4102564102564102,0.7697820665870058,0.4871794871794872
0.6289123756250813,0.3484848484848485,0.9242524503514936,0.7435897435897436,0.8194270280062368,0.625,0.9469024295259744,0.8666666666666667,0.8072467605676948,0.6095238095238096,0.8886164761813454,0.7435897435897436,0.8385465274895064,0.6666666666666667
0.7884178406383413,0.6791666666666667,0.9308129495061038,0.6166666666666666,0.7658148211429159,0.6458333333333333,0.9520930462072652,0.8875,0.7685837654269732,0.5791666666666666,0.8705341217135288,0.6435897435897435,0.9659316959712064,0.95
0.8944057238571274,0.6683333333333333,0.9187913425619818,0.6307692307692307,0.8724103899726378,0.6435897435897435,0.9754885854563916,0.925,0.941482829362676,0.7742424242424242,0.8683316995431901,0.5429836829836829,0.873702905024707,0.6453968253968254
0.7086905805852731,0.3387896825396825,0.9415793143711484,0.6394230769230769,0.941187737753478,0.8166666666666667,0.990330131176276,0.95,0.8638564947532271,0.4659090909090909,0.9058602012484812,0.6742424242424243,0.969887023146963,0.8928571428571428
0.6278397607958707,0.5,0.8114711190595333,0.5,0.91311732856428,1.0,0.944847956559586,1.0,0.3861145738989879,0.1666666666666666,0.9639404333166534,1.0,0.91311732856428,1.0
0.4486438193521587,0.2361111111111111,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9197207891481876,0.8333333333333333,0.8065735963827293,0.625,0.9999999999999998,1.0
0.7686162033464659,0.2111111111111111,0.892743589253608,0.3333333333333333,0.8124784488304843,0.25,0.7929015121021634,0.2,0.903293088374412,0.5833333333333334,0.8224478772098841,0.6,0.8289880293677272,0.2916666666666666
0.8055973880805034,0.1,0.9716386987428984,1.0,0.8899997422662532,0.5,0.8746180684317664,0.25,0.7462313197757766,0.3333333333333333,0.9087860044695132,1.0,0.990772261656744,1.0
0.5894851466526504,0.4166666666666666,0.8670870086853021,0.5833333333333333,0.8069320812880308,0.45,0.8670870086853021,0.5833333333333333,0.5860658112691528,0.2916666666666666,0.6360655564544636,0.375,0.8302310645465177,0.5
0.3010299956639808,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0
0.90534131570425,0.5902777777777777,0.8992183596981917,0.4,0.8974906725869951,0.5666666666666667,0.8977860475951355,0.5416666666666666,0.9037811526838008,0.5845238095238094,0.8494363819951456,0.3596230158730158,0.90534131570425,0.5902777777777777
0.6072541880281853,0.3313492063492063,0.812819724062611,0.3484848484848485,0.6321371126959513,0.3316498316498316,0.7643667253534769,0.3909090909090909,0.7694935606257461,0.5075757575757576,0.8164531063573987,0.4983164983164982,0.7909096754568833,0.5535714285714286
0.5160853602067351,0.1111111111111111,0.6820899399530823,0.2,0.8864135136842387,1.0,0.9034182131805806,1.0,0.648752780698994,0.5,0.7556748559283101,0.25,0.9038444321088128,1.0
0.9700631360585557,0.7784090909090909,0.9585602650384496,0.6818181818181819,0.9538763912133664,0.6833333333333333,0.9629692099230078,0.7361111111111112,0.9397203557551452,0.6215277777777778,0.917830876319918,0.5159090909090909,0.9544604834432242,0.6846590909090909
0.9131178075619074,0.5409090909090909,0.9581833194255294,0.6818181818181819,0.9566120744230996,0.7071428571428571,0.9531558901482928,0.7182539682539683,0.9356698167116768,0.6104166666666666,0.9474217085217428,0.7182539682539683,0.9457298813293904,0.6846590909090909
0.5053963380290408,0.1742424242424242,0.6575327297536863,0.45,0.5840868930995766,0.3611111111111111,0.5282326298752943,0.2916666666666666,0.4302675202029876,0.1333333333333333,0.8716282305134372,0.8333333333333333,0.6271373844247468,0.3928571428571428
0.5313684507123219,0.1666666666666666,0.8243201705391378,0.3333333333333333,0.7138331744381982,0.1,0.726974490005235,0.1111111111111111,0.5604053274677809,0.1,0.6735075825228849,0.0714285714285714,0.6962177404458207,0.0833333333333333
0.4797787710842481,0.2619047619047619,0.8796613833251106,0.6,0.8939060651176394,0.8055555555555556,0.9906609666436668,1.0,0.6250917475759027,0.3333333333333333,0.7318155450591826,0.4833333333333333,0.961114708090442,0.9166666666666664
0.4141014520490797,0.1825396825396825,0.9440941594289152,0.6666666666666666,0.9509457695419298,1.0,0.8670870086853021,0.5833333333333333,0.685119786912534,0.5833333333333333,1.0,1.0,0.9490271863127662,1.0
0.6293164183895436,0.4111111111111111,0.7503240283236561,0.4102564102564102,0.8077815437476219,0.5444444444444444,0.8077815437476219,0.5444444444444444,0.7548994169269696,0.5166666666666666,0.8083715953725691,0.625,0.8088781637772275,0.6
0.7753713397186243,0.3611111111111111,0.7619733030426997,0.5,0.8639847140472351,0.6666666666666666,0.8271119457029017,0.6428571428571428,0.5224536885426239,0.2666666666666666,0.8280689509263193,0.6,0.8088480969264815,0.6111111111111112
0.6527075820627211,0.5,0.8371311783433241,0.3333333333333333,0.9767176653338192,1.0,0.981145685227088,1.0,0.8689895134178216,1.0,0.9593743248092652,1.0,0.9588977353826788,1.0
0.562766828010666,0.3333333333333333,0.8319223184676509,0.6666666666666666,1.0,1.0,1.0,1.0,0.675411308681156,0.5833333333333333,0.8655182413451359,0.8333333333333333,1.0,1.0
0.9765838845824386,1.0,0.8346680281384173,0.238095238095238,0.9356889310964898,0.6666666666666666,0.8962298106753402,0.5833333333333334,0.7396214947052235,0.1547619047619047,0.7721801476594512,0.2083333333333333,0.84006597199619,0.3095238095238095
0.4921229711514442,0.125,0.7036602683740135,0.1666666666666666,0.846010105176449,1.0,0.846010105176449,1.0,0.4850285437373771,0.25,0.8908104128290953,1.0,0.8200355940491848,1.0
0.457872889154333,0.2,0.8467420636080452,1.0,0.5559878507115192,0.25,0.8373724265024457,1.0,0.5301911111271557,0.1666666666666666,0.9314699815252196,1.0,0.866757403816212,1.0
0.5417468105049255,0.1666666666666666,0.9080407282468244,0.5,0.8624209738304788,1.0,0.813819512895897,0.5,0.4419635036543304,0.1111111111111111,0.5720485222746695,0.1,0.8993941149407231,1.0
0.57064171895532,0.5,0.6754156228475935,0.3333333333333333,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0
0.467370948732352,0.1428571428571428,0.8710644547520923,0.5,0.8931501479180342,1.0,0.9515234565959556,1.0,0.892748853865188,1.0,0.8799835266180278,1.0,0.8832874020586864,1.0
0.5248457689009649,0.2,0.8256766405874895,0.5909090909090909,0.8984200496273239,0.8333333333333333,0.9880087680761932,1.0,0.6617736586774999,0.325,0.9336636827595104,1.0,0.8749199353909527,0.625
0.5099842043239213,0.3106060606060606,0.9298792240550212,0.75,0.958792168179882,1.0,0.8917468453485687,0.7916666666666666,0.6208104892857313,0.4027777777777778,0.977605361392994,1.0,0.9882233298796186,1.0
0.58688267143572,0.3333333333333333,0.5543446259715189,0.3333333333333333,0.9180385079206222,1.0,0.903058766814724,1.0,0.5981201383004838,0.5,1.0,1.0,0.9211883697090788,1.0
0.5478810546686779,0.3777777777777777,0.8005605463710624,0.6,0.9615980861491924,0.8666666666666667,0.8767777767162712,0.6984126984126984,0.6828207893180352,0.5138888888888888,0.9249737112363416,0.7575757575757576,0.92904825508542,0.75
0.6402230699195626,0.325,0.7664436983953758,0.4166666666666666,0.7760026829567221,0.5,0.7760026829567221,0.5,0.5717853415779116,0.325,0.9631044354383574,1.0,0.8642203869628404,0.7
0.6277515614767755,0.4911111111111111,0.8616244174427271,0.721111111111111,0.949842501291156,0.8528571428571428,0.9284796747280684,0.8083333333333333,0.7578018238592983,0.6592857142857143,0.8977827724244328,0.7253968253968255,0.9342832375277024,0.925
0.7967075809905065,0.5,0.6496317624386375,0.2,0.7967075809905065,0.5,0.7967075809905065,0.5,0.6312514506692648,0.25,0.4491768952476268,0.1428571428571428,0.7967075809905065,0.5
0.7516236007859608,0.45,0.8312601936877204,0.5,0.9514426589871552,0.8333333333333333,0.8885994691336015,0.75,0.8344475896326595,0.6428571428571428,0.8884990574692628,0.7,0.9514426589871552,0.8333333333333333
0.432016499295019,0.1666666666666666,0.9300007713219636,1.0,0.9639404333166534,1.0,0.9639404333166534,1.0,0.944847956559586,1.0,1.0,1.0,0.9639404333166534,1.0
0.4325621232451455,0.1428571428571428,0.7712309893168454,0.3333333333333333,0.6599295453259149,0.5,0.892748853865188,1.0,0.6858827194734387,0.3333333333333333,0.9279589734052406,1.0,0.5437375043516987,0.3333333333333333
0.5133549752728945,0.1555555555555555,0.7837878317869287,0.2666666666666666,0.9305748968634158,0.75,0.9793909374745632,1.0,0.7680540623404432,0.375,0.6965905737358925,0.2361111111111111,0.899535830371419,0.6666666666666666
0.6104012568354373,0.2666666666666666,0.8872435960751058,0.5,0.9578347709816886,0.8333333333333333,1.0,1.0,0.760898272376048,0.4166666666666666,0.7913226688377507,0.6,0.912355671799608,0.75
0.7558884785585075,0.3333333333333333,0.769372873186446,0.325,0.908176009051484,0.6666666666666666,0.9601220623210976,0.8333333333333333,0.7934665566384937,0.3928571428571428,0.930857522254847,0.75,0.9058761494525676,0.6428571428571428
0.5741395628452329,0.2916666666666666,0.8487023179562092,0.5,0.9497940114929798,1.0,0.9767817799952456,1.0,0.8597214321884159,0.75,0.6701809013087499,0.2261904761904761,0.9497940114929798,1.0
0.551732116221335,0.25,0.8867915222052939,0.5,1.0,1.0,0.9726097514324384,1.0,0.959653957678033,1.0,0.5703818093422983,0.1428571428571428,1.0,1.0
0.8436978257986413,0.5,0.8990347639173193,0.25,0.8646067540880733,0.5,1.0,1.0,0.6830065711727908,0.1666666666666666,0.9596269771810992,1.0,0.979091071710568,1.0
0.7338383806335009,0.1428571428571428,0.9196415888355384,1.0,0.9638614719361266,1.0,1.0,1.0,0.9467676761267002,1.0,0.859022952326986,1.0,0.9360403422435029,1.0
0.6672406095331841,0.5,0.8822763884080065,0.6428571428571428,0.8553111292820462,0.75,0.9617761342179452,1.0,0.8035584125443654,0.6428571428571428,0.9815720279306078,1.0,0.9699225363013644,1.0
0.7702513179463629,0.5,0.7643875896252834,0.3333333333333333,0.7865048891265762,0.5,0.9726097514324384,1.0,0.7731478013193248,0.5,0.3588505773776693,0.0833333333333333,0.9726097514324384,1.0
0.790386479549506,0.6,0.7231357726898464,0.4,0.5249810332008935,0.3333333333333333,0.9197207891481876,0.8333333333333333,0.468450520161077,0.2678571428571428,0.8772153153380492,0.75,0.5802792108518124,0.375
0.8207451222800155,0.6111111111111112,0.78532085947766,0.5,0.6509209298071322,0.5,0.9197207891481876,0.8333333333333333,0.6509209298071322,0.5,0.8315546295836226,0.6666666666666666,0.9197207891481876,0.8333333333333333
0.381278790678745,0.1111111111111111,0.7598184802253278,0.5,0.9201391024327495,1.0,0.951834086705542,1.0,0.8680135575079617,1.0,0.8616227321870962,1.0,0.8615083842858178,1.0
0.8955796649110443,0.6666666666666666,0.6900468833579672,0.5833333333333333,0.9238850086262383,0.75,1.0,1.0,0.6433224083306326,0.5,0.5794563842347386,0.3269230769230769,0.9072278740982788,0.7
0.6852214501903289,0.5925925925925926,0.828873580645215,0.7293040293040294,0.8710289829732356,0.9444444444444444,0.904798066186728,0.9583333333333334,0.8570826081380667,0.8972222222222223,0.8350226813422766,0.813034188034188,0.8787280170676336,0.8592592592592592
0.7898133912126475,0.6111111111111112,0.7654374326291291,0.4,0.8642203869628404,0.7,0.7031666714374549,0.4166666666666666,0.4878531800115357,0.2916666666666666,0.9590087719616196,1.0,0.9514426589871552,0.8333333333333333
0.8926549709278855,0.6464646464646464,0.955306679176657,0.75,0.846935180918159,0.5555555555555556,0.9386470997399792,0.7555555555555555,0.6676364982199967,0.4428571428571428,0.7447552163320773,0.5194805194805194,0.8786746795305954,0.6388888888888888
0.6717943450720809,0.5,0.7953609252399019,0.3333333333333333,0.9184353568054116,1.0,0.9903929125301808,1.0,0.9397750380689088,1.0,0.9903929125301808,1.0,0.9251535209854916,1.0
0.6418590927063063,0.4166666666666666,0.9220032870970029,0.6666666666666666,0.973336096416842,1.0,1.0,1.0,0.7345754915543795,0.4166666666666666,1.0,1.0,0.9143091486983556,0.8333333333333333
0.5468225934151688,0.4166666666666666,0.8672104502826531,0.625,0.8854598815714875,0.7,0.6256646589861505,0.45,1.0,1.0,0.8519590445170675,0.625,0.8603443310417204,0.6428571428571428
0.9066276098484506,0.7777777777777778,0.8113206308380474,0.5555555555555556,0.9066276098484506,0.7777777777777777,1.0,1.0,0.7920874914199381,0.5777777777777777,0.7414476890507825,0.4983164983164982,1.0,1.0
0.6296120723485972,0.35,0.8466078789734893,0.5909090909090909,0.8846154255280552,0.6666666666666666,0.9066897834410124,0.7,0.4132332311722252,0.1534090909090909,0.8564153659969332,0.6,0.9073073801383668,0.6428571428571428
0.3780021003968388,0.1736111111111111,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.8503449055347546,0.7,0.8503449055347546,0.7,0.9999999999999998,1.0
0.3780021003968388,0.1736111111111111,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.501265835341887,0.325,0.8772153153380492,0.75,0.8315546295836226,0.6666666666666666
0.4636188570852907,0.2332341269841269,0.6690105141749989,0.3785714285714285,0.884862435255159,0.6396103896103896,0.9608158453803016,0.8875,0.6772880925656711,0.5325757575757576,0.961202458577434,0.8333333333333333,0.926638306560909,0.6964285714285714
0.7700507010451583,0.5444444444444444,0.8569420391276327,0.6,0.8857982718448473,0.6984126984126984,0.937883770253442,0.8333333333333333,0.8213054090063058,0.6,0.7069388437208882,0.3769230769230769,0.9367495037656624,0.8666666666666667
0.4861229811093904,0.1428571428571428,0.9348433933772976,1.0,0.910057563909066,1.0,0.9429472695745216,1.0,0.4247329075274014,0.1111111111111111,0.9442378166636044,1.0,0.9126027597218064,1.0
0.782494774036797,0.2,0.8724375859902996,0.25,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0
0.3819552845577376,0.1428571428571428,0.7843193894637814,0.5,0.9639404333166534,1.0,1.0,1.0,0.9639404333166534,1.0,1.0,1.0,0.9327783893101108,1.0
0.57064171895532,0.4166666666666666,0.8592730459917117,0.6428571428571428,0.9197207891481876,0.8333333333333333,0.9197207891481876,0.8333333333333333,0.8772153153380492,0.75,0.9197207891481876,0.8333333333333333,0.9197207891481876,0.8333333333333333
0.8599797111848091,0.5,0.9074747423469344,0.3333333333333333,1.0,1.0,0.9778585125241056,1.0,0.9410605993303518,1.0,0.8403030283801005,0.3333333333333333,0.9638614719361266,1.0
0.8262770174182519,0.25,0.8645733926747081,0.5,0.8878647354711227,1.0,0.9577894409822412,1.0,0.943491489679042,1.0,0.7883735242174881,1.0,0.9272942632744222,1.0
0.9651954696014428,0.8333333333333333,0.947065103619283,1.0,0.8921670734208306,0.8333333333333333,0.9815720279306078,1.0,0.9815720279306078,1.0,0.8672970186266035,0.8333333333333333,0.8860866087646528,0.8333333333333333
0.7344210186700226,0.4166666666666666,0.8282809531097816,0.6666666666666666,0.942245925609589,0.8333333333333333,0.902605583116334,0.75,0.8282809531097817,0.5833333333333333,0.781645902758736,0.6111111111111112,0.9352496949129392,0.8333333333333333
0.6052602440527058,0.4166666666666666,0.8625827144857893,0.6111111111111112,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0
0.8491257833348774,0.8166666666666667,0.9727281680161818,0.8611111111111112,0.8491512183159048,0.6845238095238095,0.9999999999999998,1.0,0.8779759659473864,0.7708333333333333,0.8792611670356587,0.7611111111111111,0.9157075154534736,0.8125
0.6059710321401576,0.238095238095238,0.9220032870970029,0.6666666666666666,0.9128781396400238,0.75,0.9514426589871552,0.8333333333333333,0.6589072019378877,0.45,0.708995963673403,0.5833333333333333,0.9128781396400238,0.75
0.2559580248098152,0.0714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714573,0.5,1.0,1.0,1.0,1.0
0.368178105246585,0.0909090909090909,0.923928388719314,1.0,0.9091417955461736,1.0,0.944847956559586,1.0,0.4427225697287982,0.25,0.8967284540845738,1.0,0.7472856759813795,0.5
0.9911494059935738,0.9403485403485404,0.9685508490121746,0.8313492063492063,0.9981502386333748,0.9841597796143252,0.9406646720118972,0.7451366815003179,0.9579841967069166,0.8141154300245209,0.9695004172436112,0.8672484081574992,0.9803510485583274,0.8759379509379509
0.8108510683321888,0.4907407407407407,0.825047559075668,0.4047619047619047,0.9132826964247434,0.75,0.960706677163459,0.9166666666666664,0.7069029493614153,0.4027777777777778,0.7805730683873998,0.4788359788359788,0.9376429560319466,0.7222222222222222
0.8375780889557956,1.0,0.7509321764429273,0.5,0.894632015448076,1.0,0.9467676761267002,1.0,0.6244744386306392,0.5,0.8626558003799908,1.0,0.8881716853118017,1.0
0.7899606893236594,0.6428571428571428,0.8498661006879171,0.6666666666666666,0.8575222215269744,0.5833333333333333,0.8970328451914051,0.7,0.7629664428591781,0.3928571428571428,0.8377831355811243,0.5769230769230769,0.9047776349149936,0.75
0.796020053428312,0.25,0.6639743144614972,0.1428571428571428,0.796020053428312,0.25,0.8403030283801005,0.3333333333333333,0.836194645141592,0.5,0.796020053428312,0.25,0.8403030283801005,0.3333333333333333
0.5377137851394742,0.2166666666666666,0.9756475181224936,1.0,0.96766490223762,1.0,0.9841302506937816,1.0,0.762176212645558,0.5535714285714286,0.5088104541536104,0.2853535353535353,0.9841302506937816,1.0
0.548909211798234,0.0909090909090909,0.9106568573068912,0.5,0.9172426190597878,1.0,0.983218440868748,1.0,0.4718712186540847,0.25,0.9425430885728324,1.0,0.9464873363780266,1.0
0.6994938356093253,0.2916666666666666,0.7864588371012668,0.5,0.8187408435821816,0.6666666666666666,0.856085776108794,0.7,0.8900833518637464,0.8333333333333333,0.9167110474431208,0.6666666666666666,0.9211942235870432,1.0
0.5675943695336375,0.3409090909090909,0.6367577371743854,0.2916666666666666,0.8921670734208306,0.8333333333333333,0.9815720279306078,1.0,0.5575283236276322,0.3095238095238095,0.8430421328612403,0.5833333333333334,0.8355152355693836,0.6666666666666666
0.6117636320314569,0.5,0.7137519383693846,0.2,0.8213137146137827,0.5,0.983218440868748,1.0,0.4655629776996522,0.2,0.9553284286534456,1.0,0.967370948732352,1.0
0.4647850954689764,0.1428571428571428,1.0,1.0,0.951834086705542,1.0,0.8045321554825309,0.5,0.3936594028648757,0.0833333333333333,1.0,1.0,0.9726097514324384,1.0
