text-davinci-003,text-davinci-003,rouge1,rouge1,attention,attention,perplexity,perplexity,bertscore,bertscore,lexrank,lexrank,simcse,simcse,gptpmi,gptpmi
ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap,ndcg,ap
0.9677356928027838,0.8541666666666666,0.722639954411488,0.6041666666666666,0.8464327401571085,0.6916666666666667,0.9452894884134752,0.7784090909090909,0.8346213962129985,0.7928571428571428,0.7361582430440365,0.4451048951048951,0.7530220988629032,0.6361111111111111,0.8743283919455381,0.7928571428571428
0.9213885328492506,0.5499999999999999,0.9380619636292312,0.7361111111111112,0.8775624912460482,0.6428571428571428,0.8522483203734005,0.44375,0.9212362070149872,0.7048611111111112,0.9147714848553709,0.5932539682539683,0.8960876208655002,0.6,0.8936210003761818,0.6071428571428572
0.7385338146754322,0.4102564102564102,0.9134015924715544,0.7916666666666666,0.5498407734605134,0.3472222222222222,0.8307351058665283,0.6388888888888888,0.6340499455108035,0.4428571428571428,0.5391065605018965,0.3313492063492063,0.7317477162875978,0.4833333333333333,0.5498407734605134,0.3472222222222222
0.8769200173919037,0.6625,0.8081838787864898,0.6071428571428572,0.5392458780852258,0.3208333333333333,0.9235861181248776,0.7986111111111112,0.8415081132155615,0.7159090909090909,0.5690653196099477,0.3701048951048951,0.8907876792179754,0.8166666666666667,0.9219617121272796,0.8166666666666667
0.6470975423563587,0.3333333333333333,0.8743188893877356,0.8333333333333333,0.5282326298752943,0.2916666666666666,0.8096388772005432,0.6666666666666666,0.780705609956319,0.6428571428571428,0.7940586125046901,0.625,0.6898696869323716,0.5833333333333333,0.4803376428687917,0.2678571428571428
0.8154648767857285,0.5,1.0,1.0,0.4306765580733929,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8484020136323921,0.6499999999999999,0.8227291447566206,0.5861111111111111,0.608368517717899,0.3604166666666666,0.940297094457373,0.7784090909090909,0.8825417909947965,0.7071428571428571,0.904964220114065,0.698051948051948,0.944579934586929,0.7708333333333333,0.887327460770894,0.7708333333333333
0.894999002123018,0.6666666666666666,1.0,1.0,0.9854419388428785,1.0,0.9433883681321764,0.75,0.9224945116765986,1.0,0.62838537450123,0.4166666666666666,1.0,1.0,0.9079364505194772,1.0
0.6684939964813752,0.0909090909090909,0.533136702969553,0.1428571428571428,0.5697337418304979,0.1,0.6179429709385762,0.3333333333333333,0.6609549324729168,0.1666666666666666,0.4264021985926771,0.125,0.5814385399652646,0.0909090909090909,0.6731030499252045,0.2
0.8586933360693857,0.6534090909090909,0.8408637816182829,0.6527777777777778,0.5333416822957757,0.3179563492063492,0.841141358289761,0.615909090909091,0.9274223692088434,0.8303571428571428,0.6351348275120756,0.3992424242424243,0.9031302604464312,0.7611111111111111,0.9933694684805372,1.0
0.7854981633724266,0.4,0.6476771759984609,0.3928571428571428,0.9167110474431208,0.6666666666666666,0.98223763139852,1.0,0.8438127784342117,0.7,0.9687707507974168,0.8333333333333333,0.590674528996569,0.3333333333333333,0.938222476765676,1.0
0.944196638806517,0.75,0.899100538312674,0.6984126984126984,0.6977020596289949,0.3313492063492063,0.9450881503108376,0.8055555555555556,0.9806200007709268,0.9166666666666664,0.9149150039670216,0.6666666666666667,0.9957115532006432,1.0,0.9186434944112676,0.7555555555555555
0.9017881136457708,0.6249999999999999,0.9509996699653088,0.8242424242424242,0.6431511732317513,0.3912698412698412,0.9727152574227392,0.8833333333333333,0.965015591680666,0.885,0.8791541828104672,0.6433333333333333,0.920311941127838,0.8261904761904761,0.8795443697172359,0.6961904761904762
